Year,RaceNumber,RaceName,DriverNumber,Driver,Team,GridPosition,LapNumber,Compound,TyreLife,NumberPitStops_x,Tyres_change,TrackStatus,ResultStatus,QualyPosition,DriverStandings,PointsChampionship,Position,TimeLap,TimeDiffAhead,TimeDiffBehind,TimeDiffToLeader,TimePit,NumberPitStops_y,HasPitLap,DriverAhead,DriverBehind,DriverAheadPit,DriverBehindPit,GoodPitStop
2022,1,Bahrain Grand Prix,20,MAG,Haas F1 Team,7,56,SOFT,13,3,1,1,Finished,7,0,0,6,00:01:37.091000,0 days 00:00:03.203000,0 days 00:00:01.236000,0 days 00:00:13.386000,0,3,0,RUS,BOT,0,0,0
2022,1,Bahrain Grand Prix,20,MAG,Haas F1 Team,7,57,SOFT,14,3,1,1,Finished,7,0,0,5,00:01:37.741000,0 days 00:00:03.543000,0 days 00:00:01.365000,0 days 00:00:14.754000,0,3,0,RUS,BOT,0,0,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,1,SOFT,4,0,0,1,Finished,6,0,0,14,00:01:49.195000,0 days 00:00:00.369000,0 days 00:00:00.503000,0 days 00:00:10.125000,0,0,0,MSC,HUL,0,0,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,2,SOFT,5,0,0,1,Finished,6,0,0,14,00:01:40.817000,0 days 00:00:00.464000,0 days 00:00:00.763000,0 days 00:00:13.089000,0,0,0,MSC,HUL,0,0,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,3,SOFT,6,0,0,1,Finished,6,0,0,14,00:01:40.732000,0 days 00:00:00.449000,0 days 00:00:00.669000,0 days 00:00:15.549000,0,0,0,MSC,HUL,0,0,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,4,SOFT,7,0,0,1,Finished,6,0,0,14,00:01:41.127000,0 days 00:00:00.413000,0 days 00:00:00.731000,0 days 00:00:18.262000,0,0,0,MSC,HUL,0,0,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,5,SOFT,8,0,0,1,Finished,6,0,0,14,00:01:41.817000,0 days 00:00:00.181000,0 days 00:00:01.065000,0 days 00:00:21.608000,0,0,0,MSC,ZHO,0,0,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,6,SOFT,9,0,0,1,Finished,6,0,0,13,00:01:41.003000,0 days 00:00:00.706000,0 days 00:00:01.263000,0 days 00:00:23.899000,0,0,0,ALB,MSC,0,0,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,7,SOFT,10,0,0,1,Finished,6,0,0,13,00:01:41.287000,0 days 00:00:00.432000,0 days 00:00:00.856000,0 days 00:00:26.351000,0,0,0,ALB,ZHO,0,0,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,8,SOFT,11,0,0,1,Finished,6,0,0,12,00:01:41.606000,0 days 00:00:04.104000,0 days 00:00:01.059000,0 days 00:00:29.006000,0,0,0,TSU,ALB,0,0,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,9,SOFT,12,0,0,1,Finished,6,0,0,12,00:01:40.586000,0 days 00:00:03.790000,0 days 00:00:02.622000,0 days 00:00:30.785000,0,0,0,TSU,ALB,0,0,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,10,SOFT,13,0,0,1,Finished,6,0,0,12,00:01:40.788000,0 days 00:00:03.396000,0 days 00:00:03.583000,0 days 00:00:32.450000,0,0,0,TSU,ZHO,0,0,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,11,SOFT,14,0,0,1,Finished,6,0,0,12,00:01:41.075000,0 days 00:00:02.221000,0 days 00:00:03.565000,0 days 00:00:34.219000,0,0,0,ALO,ZHO,1,0,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,12,SOFT,15,0,0,1,Finished,6,0,0,10,00:01:41.073000,0 days 00:00:03.135000,0 days 00:00:03.773000,0 days 00:00:36.036000,0,0,0,TSU,ZHO,0,0,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,13,SOFT,16,0,0,1,Finished,6,0,0,10,00:01:41.291000,0 days 00:00:03.089000,0 days 00:00:02.024000,0 days 00:00:38.048000,0,0,0,TSU,HAM,0,1,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,14,SOFT,17,0,0,2,Finished,6,0,0,11,00:01:43.736000,0 days 00:00:02.403000,0 days 00:00:01.331000,0 days 00:00:42.155000,25.893,1,1,HAM,ZHO,0,0,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,15,MEDIUM,1,1,0,1,Finished,6,0,0,17,00:02:00.669000,0 days 00:00:02.703000,0 days 00:00:05.610000,0 days 00:01:00.783000,0,1,0,OCO,MSC,0,0,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,16,MEDIUM,2,1,1,1,Finished,6,0,0,16,00:01:40.259000,0 days 00:00:00.058000,0 days 00:00:04.757000,0 days 00:00:43.382000,0,1,0,RIC,MSC,0,0,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,17,MEDIUM,3,1,1,1,Finished,6,0,0,13,00:01:40.103000,0 days 00:00:00.889000,0 days 00:00:01.352000,0 days 00:00:45.965000,0,1,0,TSU,NOR,0,0,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,18,MEDIUM,4,1,1,1,Finished,6,0,0,13,00:01:38.901000,0 days 00:00:00.717000,0 days 00:00:04.279000,0 days 00:00:47.232000,0,1,0,STR,NOR,0,0,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,19,MEDIUM,5,1,1,1,Finished,6,0,0,12,00:01:38.831000,0 days 00:00:00.850000,0 days 00:00:04.188000,0 days 00:00:48.655000,0,1,0,TSU,ZHO,0,0,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,20,MEDIUM,6,1,1,1,Finished,6,0,0,12,00:01:38.960000,0 days 00:00:00.741000,0 days 00:00:04.182000,0 days 00:00:50.053000,0,1,0,TSU,ZHO,0,0,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,21,MEDIUM,7,1,1,1,Finished,6,0,0,12,00:01:39.279000,0 days 00:00:00.726000,0 days 00:00:03.950000,0 days 00:00:51.525000,0,1,0,TSU,ZHO,0,0,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,22,MEDIUM,8,1,1,1,Finished,6,0,0,12,00:01:39.774000,0 days 00:00:00.926000,0 days 00:00:03.527000,0 days 00:00:53.547000,0,1,0,TSU,ZHO,0,0,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,23,MEDIUM,9,1,1,1,Finished,6,0,0,12,00:01:39.339000,0 days 00:00:00.696000,0 days 00:00:03.492000,0 days 00:00:55.112000,0,1,0,TSU,ZHO,0,0,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,24,MEDIUM,10,1,1,1,Finished,6,0,0,12,00:01:39.650000,0 days 00:00:00.770000,0 days 00:00:03.424000,0 days 00:00:56.849000,0,1,0,TSU,ZHO,0,0,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,25,MEDIUM,11,1,1,1,Finished,6,0,0,12,00:01:40.341000,0 days 00:00:00.735000,0 days 00:00:02.932000,0 days 00:00:59.129000,0,1,0,TSU,ZHO,0,0,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,26,MEDIUM,12,1,1,1,Finished,6,0,0,11,00:01:39.777000,0 days 00:00:00.641000,0 days 00:00:02.897000,0 days 00:01:00.535000,0,1,0,TSU,ZHO,0,0,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,27,MEDIUM,13,1,1,1,Finished,6,0,0,11,00:01:40.338000,0 days 00:00:00.654000,0 days 00:00:02.629000,0 days 00:01:02.088000,0,1,0,TSU,ZHO,0,0,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,28,MEDIUM,14,1,1,1,Finished,6,0,0,11,00:01:39.880000,0 days 00:00:00.582000,0 days 00:00:02.753000,0 days 00:01:02.917000,0,1,0,TSU,ZHO,0,0,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,29,MEDIUM,15,1,1,1,Finished,6,0,0,10,00:01:40.641000,0 days 00:00:05.727000,0 days 00:00:01.582000,0 days 00:01:04.671000,0,1,0,OCO,TSU,0,1,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,30,MEDIUM,16,1,1,1,Finished,6,0,0,10,00:01:39.268000,0 days 00:00:02.377000,0 days 00:00:03.126000,0 days 00:01:04.585000,0,1,0,OCO,ZHO,1,0,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,31,MEDIUM,17,1,1,1,Finished,6,0,0,9,00:01:39.806000,0 days 00:00:13.773000,0 days 00:00:03.068000,0 days 00:01:02.846000,0,1,0,GAS,ZHO,0,0,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,32,MEDIUM,18,1,1,1,Finished,6,0,0,9,00:01:39.650000,0 days 00:00:11.118000,0 days 00:00:03.232000,0 days 00:00:55.046000,0,1,0,GAS,ZHO,1,0,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,33,MEDIUM,19,1,1,1,Finished,6,0,0,8,00:01:39.815000,0 days 00:00:18.282000,0 days 00:00:03.259000,0 days 00:00:52.946000,0,1,0,MAG,ZHO,0,0,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,34,MEDIUM,20,1,1,1,Finished,6,0,0,8,00:01:39.739000,0 days 00:00:08.641000,0 days 00:00:03.371000,0 days 00:00:52.652000,0,1,0,RUS,ZHO,1,0,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,35,MEDIUM,21,1,1,1,Finished,6,0,0,7,00:01:39.619000,0 days 00:00:11.044000,0 days 00:00:03.706000,0 days 00:00:55.770000,0,1,0,RUS,ZHO,1,0,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,36,MEDIUM,22,1,1,1,Finished,6,0,0,7,00:01:42.299000,0 days 00:00:15.816000,0 days 00:00:01.592000,0 days 00:01:01.508000,25.156,2,1,RUS,ZHO,0,0,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,37,MEDIUM,1,2,1,1,Finished,6,0,0,13,00:01:58.899000,0 days 00:00:08.773000,0 days 00:00:05.735000,0 days 00:01:23.744000,0,2,0,TSU,STR,0,0,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,38,MEDIUM,2,2,1,1,Finished,6,0,0,12,00:01:36.641000,0 days 00:00:06.701000,0 days 00:00:08.783000,0 days 00:01:23.762000,0,2,0,TSU,ZHO,0,0,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,39,MEDIUM,3,2,1,1,Finished,6,0,0,12,00:01:37.067000,0 days 00:00:04.856000,0 days 00:00:08.401000,0 days 00:01:23.890000,0,2,0,TSU,ZHO,0,0,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,40,MEDIUM,4,2,1,1,Finished,6,0,0,12,00:01:37.497000,0 days 00:00:02.478000,0 days 00:00:07.646000,0 days 00:01:24.580000,0,2,0,ALO,ZHO,0,0,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,41,MEDIUM,5,2,1,1,Finished,6,0,0,12,00:01:37.687000,0 days 00:00:00.311000,0 days 00:00:06.704000,0 days 00:01:25.223000,0,2,0,ALO,ZHO,0,0,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,42,MEDIUM,6,2,1,1,Finished,6,0,0,11,00:01:37.498000,0 days 00:00:01.696000,0 days 00:00:05.116000,0 days 00:01:25.681000,0,2,0,TSU,ALO,0,1,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,43,MEDIUM,7,2,1,1,Finished,6,0,0,11,00:01:38.681000,0 days 00:00:01.447000,0 days 00:00:05.714000,0 days 00:01:27.016000,0,2,0,TSU,ZHO,0,0,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,44,MEDIUM,8,2,1,1,Finished,6,0,0,9,00:01:38.386000,0 days 00:00:11.062000,0 days 00:00:01.206000,0 days 00:01:27.893000,0,2,0,GAS,TSU,0,1,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,45,MEDIUM,9,2,1,64,Finished,6,0,0,8,00:02:01.176000,0 days 00:00:15.832000,0 days 00:00:05.693000,0 days 00:01:51.656000,25.188,3,1,MAG,ZHO,0,0,1
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,46,SOFT,3,3,1,4,Finished,6,0,0,8,00:02:28.768000,0 days 00:00:38.422000,0 days 00:00:02.817000,0 days 00:02:15.273000,0,3,0,MAG,OCO,0,0,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,47,SOFT,4,3,1,4,Finished,6,0,0,8,00:01:46.020000,0 days 00:00:16.721000,0 days 00:00:01.162000,0 days 00:01:17.447000,0,3,0,MAG,OCO,0,0,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,48,SOFT,5,3,1,4,Finished,6,0,0,8,00:01:45.024000,0 days 00:00:11.411000,0 days 00:00:01.213000,0 days 00:00:31.107000,0,3,0,MAG,OCO,0,0,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,49,SOFT,6,3,1,4,Finished,6,0,0,8,00:02:06.323000,0 days 00:00:01.585000,0 days 00:00:01.327000,0 days 00:00:11.209000,0,3,0,MAG,OCO,0,0,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,50,SOFT,7,3,1,4,Finished,6,0,0,8,00:02:16.411000,0 days 00:00:00.366000,0 days 00:00:00.330000,0 days 00:00:03.191000,0,3,0,MAG,OCO,0,0,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,51,SOFT,8,3,1,1,Finished,6,0,0,8,00:01:37.589000,0 days 00:00:00.612000,0 days 00:00:00.886000,0 days 00:00:06.210000,0,3,0,MAG,OCO,0,0,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,52,SOFT,9,3,1,1,Finished,6,0,0,8,00:01:37.060000,0 days 00:00:00.812000,0 days 00:00:01.193000,0 days 00:00:08.243000,0,3,0,MAG,OCO,0,0,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,53,SOFT,10,3,1,1,Finished,6,0,0,8,00:01:36.599000,0 days 00:00:00.788000,0 days 00:00:01.704000,0 days 00:00:09.715000,0,3,0,MAG,OCO,0,0,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,54,SOFT,11,3,1,1,Finished,6,0,0,7,00:01:36.959000,0 days 00:00:00.787000,0 days 00:00:02.044000,0 days 00:00:11.245000,0,3,0,MAG,OCO,0,0,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,55,SOFT,12,3,1,1,Finished,6,0,0,7,00:01:37.217000,0 days 00:00:01.067000,0 days 00:00:02.078000,0 days 00:00:13.035000,0,3,0,MAG,OCO,0,0,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,56,SOFT,13,3,1,1,Finished,6,0,0,7,00:01:37.260000,0 days 00:00:01.236000,0 days 00:00:02.498000,0 days 00:00:14.622000,0,3,0,MAG,OCO,0,0,0
2022,1,Bahrain Grand Prix,77,BOT,Alfa Romeo,6,57,SOFT,14,3,1,1,Finished,6,0,0,6,00:01:37.870000,0 days 00:00:01.365000,0 days 00:00:03.304000,0 days 00:00:16.119000,0,3,0,MAG,OCO,0,0,0
2022,1,Bahrain Grand Prix,31,OCO,Alpine,11,1,SOFT,1,0,0,1,Finished,11,0,0,10,00:01:46.170000,0 days 00:00:00.996000,0 days 00:00:01.466000,0 days 00:00:07.100000,0,0,0,ALO,ALB,0,0,0
2022,1,Bahrain Grand Prix,31,OCO,Alpine,11,2,SOFT,2,0,0,1,Finished,11,0,0,10,00:01:40.111000,0 days 00:00:00.695000,0 days 00:00:01.903000,0 days 00:00:09.358000,0,0,0,ALO,ALB,0,0,0
2022,1,Bahrain Grand Prix,31,OCO,Alpine,11,3,SOFT,3,0,0,1,Finished,11,0,0,10,00:01:40.248000,0 days 00:00:00.717000,0 days 00:00:02.319000,0 days 00:00:11.334000,0,0,0,ALO,ALB,0,0,0
2022,1,Bahrain Grand Prix,31,OCO,Alpine,11,4,SOFT,4,0,0,1,Finished,11,0,0,10,00:01:40.209000,0 days 00:00:00.829000,0 days 00:00:03.236000,0 days 00:00:13.129000,0,0,0,ALO,ALB,0,0,0
2022,1,Bahrain Grand Prix,31,OCO,Alpine,11,5,SOFT,5,0,0,1,Finished,11,0,0,10,00:01:40.483000,0 days 00:00:00.847000,0 days 00:00:03.543000,0 days 00:00:15.141000,0,0,0,ALO,TSU,0,0,0
2022,1,Bahrain Grand Prix,31,OCO,Alpine,11,6,SOFT,6,0,0,1,Finished,11,0,0,10,00:01:40.558000,0 days 00:00:00.747000,0 days 00:00:03.596000,0 days 00:00:16.987000,0,0,0,ALO,TSU,0,0,0
2022,1,Bahrain Grand Prix,31,OCO,Alpine,11,7,SOFT,7,0,0,1,Finished,11,0,0,10,00:01:40.782000,0 days 00:00:00.706000,0 days 00:00:03.568000,0 days 00:00:18.934000,0,0,0,ALO,TSU,0,0,0
2022,1,Bahrain Grand Prix,31,OCO,Alpine,11,8,SOFT,8,0,0,1,Finished,11,0,0,9,00:01:40.442000,0 days 00:00:02.598000,0 days 00:00:01.223000,0 days 00:00:20.425000,0,0,0,GAS,ALO,0,0,0
2022,1,Bahrain Grand Prix,31,OCO,Alpine,11,9,SOFT,9,0,0,1,Finished,11,0,0,9,00:01:40.819000,0 days 00:00:02.573000,0 days 00:00:01.852000,0 days 00:00:22.437000,0,0,0,GAS,ALO,0,0,0
2022,1,Bahrain Grand Prix,31,OCO,Alpine,11,10,SOFT,10,0,0,1,Finished,11,0,0,9,00:01:40.992000,0 days 00:00:02.584000,0 days 00:00:02.733000,0 days 00:00:24.306000,0,0,0,GAS,ALO,0,0,0
2022,1,Bahrain Grand Prix,31,OCO,Alpine,11,11,SOFT,11,0,0,1,Finished,11,0,0,9,00:01:41.082000,0 days 00:00:02.577000,0 days 00:00:04.979000,0 days 00:00:26.082000,0,0,0,GAS,TSU,0,0,0
2022,1,Bahrain Grand Prix,31,OCO,Alpine,11,12,SOFT,12,0,0,1,Finished,11,0,0,8,00:01:41.094000,0 days 00:00:02.324000,0 days 00:00:04.981000,0 days 00:00:27.920000,0,0,0,GAS,TSU,0,0,0
2022,1,Bahrain Grand Prix,31,OCO,Alpine,11,13,SOFT,13,0,0,1,Finished,11,0,0,8,00:01:41.395000,0 days 00:00:02.463000,0 days 00:00:04.923000,0 days 00:00:30.036000,0,0,0,GAS,TSU,0,0,0
2022,1,Bahrain Grand Prix,31,OCO,Alpine,11,14,SOFT,14,0,0,2,Finished,11,0,0,8,00:01:44.080000,0 days 00:00:02.538000,0 days 00:00:02.195000,0 days 00:00:34.487000,30.484,1,1,GAS,TSU,0,0,0
2022,1,Bahrain Grand Prix,31,OCO,Alpine,11,15,MEDIUM,1,1,0,1,Finished,11,0,0,16,00:02:05.634000,0 days 00:00:00.611000,0 days 00:00:02.703000,0 days 00:00:58.080000,0,1,0,RIC,BOT,0,0,0
2022,1,Bahrain Grand Prix,31,OCO,Alpine,11,16,MEDIUM,2,1,1,1,Finished,11,0,0,11,00:01:40.079000,0 days 00:00:05.072000,0 days 00:00:00.758000,0 days 00:00:40.499000,0,1,0,STR,HUL,0,0,0
2022,1,Bahrain Grand Prix,31,OCO,Alpine,11,17,MEDIUM,3,1,1,1,Finished,11,0,0,11,00:01:38.820000,0 days 00:00:02.034000,0 days 00:00:03.277000,0 days 00:00:41.799000,0,1,0,STR,TSU,0,0,0
2022,1,Bahrain Grand Prix,31,OCO,Alpine,11,18,MEDIUM,4,1,1,1,Finished,11,0,0,10,00:01:40.025000,0 days 00:00:06.333000,0 days 00:00:02.012000,0 days 00:00:44.190000,0,1,0,ALO,TSU,0,0,0
2022,1,Bahrain Grand Prix,31,OCO,Alpine,11,19,MEDIUM,5,1,1,1,Finished,11,0,0,10,00:01:38.442000,0 days 00:00:04.990000,0 days 00:00:02.581000,0 days 00:00:45.224000,0,1,0,ALO,TSU,0,0,0
2022,1,Bahrain Grand Prix,31,OCO,Alpine,11,20,MEDIUM,6,1,1,1,Finished,11,0,0,10,00:01:38.917000,0 days 00:00:04.033000,0 days 00:00:02.733000,0 days 00:00:46.579000,0,1,0,ALO,TSU,0,0,0
2022,1,Bahrain Grand Prix,31,OCO,Alpine,11,21,MEDIUM,7,1,1,1,Finished,11,0,0,10,00:01:39.183000,0 days 00:00:03.129000,0 days 00:00:02.844000,0 days 00:00:47.955000,0,1,0,ALO,TSU,0,0,0
2022,1,Bahrain Grand Prix,31,OCO,Alpine,11,22,MEDIUM,8,1,1,1,Finished,11,0,0,10,00:01:39.304000,0 days 00:00:01.929000,0 days 00:00:03.114000,0 days 00:00:49.507000,0,1,0,ALO,TSU,0,0,0
2022,1,Bahrain Grand Prix,31,OCO,Alpine,11,23,MEDIUM,9,1,1,1,Finished,11,0,0,10,00:01:39.495000,0 days 00:00:01.502000,0 days 00:00:03.188000,0 days 00:00:51.228000,0,1,0,ALO,TSU,0,0,0
2022,1,Bahrain Grand Prix,31,OCO,Alpine,11,24,MEDIUM,10,1,1,1,Finished,11,0,0,10,00:01:39.886000,0 days 00:00:00.892000,0 days 00:00:02.878000,0 days 00:00:53.201000,0,1,0,ALO,TSU,0,0,0
2022,1,Bahrain Grand Prix,31,OCO,Alpine,11,25,MEDIUM,11,1,1,1,Finished,11,0,0,9,00:01:40.278000,0 days 00:00:09.800000,0 days 00:00:01.666000,0 days 00:00:55.418000,0,1,0,GAS,ALO,0,1,0
2022,1,Bahrain Grand Prix,31,OCO,Alpine,11,26,MEDIUM,12,1,1,1,Finished,11,0,0,9,00:01:39.188000,0 days 00:00:09.475000,0 days 00:00:03.659000,0 days 00:00:56.235000,0,1,0,GAS,TSU,0,0,0
2022,1,Bahrain Grand Prix,31,OCO,Alpine,11,27,MEDIUM,13,1,1,1,Finished,11,0,0,9,00:01:39.789000,0 days 00:00:09.345000,0 days 00:00:04.195000,0 days 00:00:57.239000,0,1,0,GAS,TSU,0,0,0
2022,1,Bahrain Grand Prix,31,OCO,Alpine,11,28,MEDIUM,14,1,1,1,Finished,11,0,0,9,00:01:39.766000,0 days 00:00:04.924000,0 days 00:00:04.381000,0 days 00:00:57.954000,0,1,0,HAM,TSU,1,0,0
2022,1,Bahrain Grand Prix,31,OCO,Alpine,11,29,MEDIUM,15,1,1,1,Finished,11,0,0,9,00:01:39.877000,0 days 00:00:06.930000,0 days 00:00:05.727000,0 days 00:00:58.944000,0,1,0,HAM,BOT,1,0,0
2022,1,Bahrain Grand Prix,31,OCO,Alpine,11,30,MEDIUM,16,1,1,1,Finished,11,0,0,9,00:01:42.618000,0 days 00:00:12.042000,0 days 00:00:02.377000,0 days 00:01:02.208000,25.393,2,1,HAM,BOT,0,0,1
2022,1,Bahrain Grand Prix,31,OCO,Alpine,11,31,HARD,1,2,1,1,Finished,11,0,0,13,00:02:00.824000,0 days 00:00:02.090000,0 days 00:00:01.799000,0 days 00:01:21.487000,0,2,0,MSC,TSU,0,0,0
2022,1,Bahrain Grand Prix,31,OCO,Alpine,11,32,HARD,2,2,1,1,Finished,11,0,0,12,00:01:38.298000,0 days 00:00:05.452000,0 days 00:00:00.528000,0 days 00:01:12.335000,0,2,0,ALO,MSC,0,0,0
2022,1,Bahrain Grand Prix,31,OCO,Alpine,11,33,HARD,3,2,1,1,Finished,11,0,0,12,00:01:38.110000,0 days 00:00:03.876000,0 days 00:00:02.256000,0 days 00:01:08.530000,0,2,0,ALO,TSU,0,0,0
2022,1,Bahrain Grand Prix,31,OCO,Alpine,11,34,HARD,4,2,1,1,Finished,11,0,0,12,00:01:38.155000,0 days 00:00:02.823000,0 days 00:00:02.585000,0 days 00:01:06.652000,0,2,0,ALO,TSU,0,0,0
2022,1,Bahrain Grand Prix,31,OCO,Alpine,11,35,HARD,5,2,1,1,Finished,11,0,0,12,00:01:38.307000,0 days 00:00:01.916000,0 days 00:00:02.801000,0 days 00:01:08.458000,0,2,0,ALO,TSU,0,0,0
2022,1,Bahrain Grand Prix,31,OCO,Alpine,11,36,HARD,6,2,1,1,Finished,11,0,0,12,00:01:38.515000,0 days 00:00:01.042000,0 days 00:00:02.933000,0 days 00:01:10.412000,0,2,0,ALO,TSU,0,0,0
2022,1,Bahrain Grand Prix,31,OCO,Alpine,11,37,HARD,7,2,1,1,Finished,11,0,0,11,00:01:38.851000,0 days 00:00:00.467000,0 days 00:00:02.371000,0 days 00:01:12.600000,0,2,0,ALO,TSU,0,0,0
2022,1,Bahrain Grand Prix,31,OCO,Alpine,11,38,HARD,8,2,1,1,Finished,11,0,0,9,00:01:38.210000,0 days 00:00:05.239000,0 days 00:00:01.357000,0 days 00:01:14.187000,0,2,0,GAS,ALO,0,0,0
2022,1,Bahrain Grand Prix,31,OCO,Alpine,11,39,HARD,9,2,1,1,Finished,11,0,0,9,00:01:38.612000,0 days 00:00:05.299000,0 days 00:00:02.754000,0 days 00:01:15.860000,0,2,0,GAS,ALO,0,0,0
2022,1,Bahrain Grand Prix,31,OCO,Alpine,11,40,HARD,10,2,1,1,Finished,11,0,0,9,00:01:38.641000,0 days 00:00:05.736000,0 days 00:00:02.910000,0 days 00:01:17.694000,0,2,0,GAS,TSU,0,0,0
2022,1,Bahrain Grand Prix,31,OCO,Alpine,11,41,HARD,11,2,1,1,Finished,11,0,0,9,00:01:38.584000,0 days 00:00:06.019000,0 days 00:00:03.019000,0 days 00:01:19.234000,0,2,0,GAS,TSU,0,0,0
2022,1,Bahrain Grand Prix,31,OCO,Alpine,11,42,HARD,12,2,1,1,Finished,11,0,0,9,00:01:39.064000,0 days 00:00:06.754000,0 days 00:00:02.727000,0 days 00:01:21.258000,0,2,0,GAS,TSU,0,0,0
2022,1,Bahrain Grand Prix,31,OCO,Alpine,11,43,HARD,13,2,1,1,Finished,11,0,0,9,00:01:41.631000,0 days 00:00:09.907000,0 days 00:00:00.026000,0 days 00:01:25.543000,24.233,3,1,GAS,TSU,0,0,1
2022,1,Bahrain Grand Prix,31,OCO,Alpine,11,44,SOFT,4,3,1,1,Finished,11,0,0,12,00:01:56.780000,0 days 00:00:11.808000,0 days 00:00:03.901000,0 days 00:01:44.814000,0,3,0,ZHO,MSC,0,0,0
2022,1,Bahrain Grand Prix,31,OCO,Alpine,11,45,SOFT,5,3,1,64,Finished,11,0,0,10,00:02:04.785000,0 days 00:00:14.837000,0 days 00:00:06.368000,0 days 00:02:12.186000,0,3,0,ZHO,MSC,0,0,0
2022,1,Bahrain Grand Prix,31,OCO,Alpine,11,46,SOFT,6,3,1,4,Finished,11,0,0,9,00:02:11.055000,0 days 00:00:02.817000,0 days 00:00:05.527000,0 days 00:02:18.090000,0,3,0,BOT,MSC,0,0,0
2022,1,Bahrain Grand Prix,31,OCO,Alpine,11,47,SOFT,7,3,1,4,Finished,11,0,0,9,00:01:44.365000,0 days 00:00:01.162000,0 days 00:00:07.018000,0 days 00:01:18.609000,0,3,0,BOT,MSC,0,0,0
2022,1,Bahrain Grand Prix,31,OCO,Alpine,11,48,SOFT,8,3,1,4,Finished,11,0,0,9,00:01:45.075000,0 days 00:00:01.213000,0 days 00:00:05.453000,0 days 00:00:32.320000,0,3,0,BOT,MSC,0,0,0
